seed,budget_id,client_id,modal_alpha,modal_frequency,median_alpha,percentile_5,percentile_95,instability
8,false_positive_0p001,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.106,0.0032465582724578485,0.00019204006772477732,0.004294146458362655,0.894
8,false_positive_0p0025,Danmini_Doorbell,0.00020435325068186532,0.384,0.0003060656568188345,0.00020435325068186532,0.0005190713408839703,0.616
8,false_positive_0p0025,Ennio_Doorbell,0.00604394081474681,0.124,0.005679766774033137,0.0044296733570729436,0.007282647727490117,0.876
8,false_positive_0p0025,Ecobee_Thermostat,0.0007774278625536144,0.368,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.632
8,false_positive_0p0025,Philips_B120N10_Baby_Monitor,0.0008803178367920126,0.074,0.0009663268605244831,0.0006865634844764341,0.0012390329382863192,0.926
8,false_positive_0p0025,Provision_PT_737E_Security_Camera,0.0013184769805621352,0.1,0.001403014798522277,0.0009081014132155488,0.002101335038241075,0.9
8,false_positive_0p0025,Provision_PT_838_Security_Camera,0.0020370441982789467,0.098,0.0018557347573939303,0.0013600892306167424,0.002611916279593795,0.902
8,false_positive_0p0025,SimpleHome_XCS7_1002_WHT_Security_Camera,0.002306640176476789,0.092,0.002306640176476789,0.0015400924857617558,0.0032465582724578485,0.908
8,false_positive_0p0025,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.4,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.6
8,false_positive_0p0025,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.108,0.003563754284891536,0.002611916279593795,0.004569477599477056,0.892
8,false_positive_0p005,Danmini_Doorbell,0.00020435325068186532,0.158,0.000606319172389986,0.00020435325068186532,0.004862462362330365,0.842
8,false_positive_0p005,Ennio_Doorbell,0.005505992973070277,0.08,0.006431464886756847,0.004713694182164228,0.013557708855254222,0.92
8,false_positive_0p005,Ecobee_Thermostat,0.0007774278625536144,0.424,0.0011643757492860373,0.0007774278625536144,0.0019339201607912035,0.5760000000000001
8,false_positive_0p005,Philips_B120N10_Baby_Monitor,0.010907427959462626,0.06,0.0067391417536494915,0.002101335038241075,0.010907427959462626,0.94
8,false_positive_0p005,Provision_PT_737E_Security_Camera,0.0020370441982789467,0.08,0.0020370441982789467,0.0010607391584543395,0.003563754284891536,0.92
8,false_positive_0p005,Provision_PT_838_Security_Camera,0.003454720383954872,0.106,0.0033490224008742397,0.0022360679774997894,0.004162766037009365,0.894
8,false_positive_0p005,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0023794396938173435,0.12,0.0023794396938173435,0.0016388397980945052,0.0033490224008742397,0.88
8,false_positive_0p005,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.376,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.624
8,false_positive_0p005,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.114,0.0039119410579585324,0.0028584685593750435,0.011251675622784191,0.886
8,false_positive_0p010,Danmini_Doorbell,0.004862462362330365,0.13,0.004862462362330365,0.003454720383954872,0.006234692705152413,0.87
8,false_positive_0p010,Ennio_Doorbell,0.013557708855254222,0.106,0.013985601628028964,0.01057371263440564,0.016851953557426417,0.894
8,false_positive_0p010,Ecobee_Thermostat,0.0007774278625536144,0.416,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5840000000000001
8,false_positive_0p010,Philips_B120N10_Baby_Monitor,0.010907427959462626,0.18,0.010907427959462626,0.009323591288013841,0.012350989524223123,0.8200000000000001
8,false_positive_0p010,Provision_PT_737E_Security_Camera,0.004713694182164228,0.058,0.004099085633785998,0.0016388397980945052,0.012350989524223123,0.942
8,false_positive_0p010,Provision_PT_838_Security_Camera,0.003454720383954872,0.122,0.003563754284891536,0.0026943505692708287,0.0044296733570729436,0.878
8,false_positive_0p010,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0025,0.078,0.0026943505692708287,0.0017439185689487981,0.009936599900604321,0.922
8,false_positive_0p010,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.386,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.614
8,false_positive_0p010,Samsung_SNH_1011_N_Webcam,0.013142907562550378,0.104,0.012350989524223123,0.007512494257056929,0.015836549169952394,0.896
8,false_positive_0p020,Danmini_Doorbell,0.004862462362330365,0.146,0.005,0.004035405230562632,0.006234692705152413,0.854
8,false_positive_0p020,Ennio_Doorbell,0.015352026221584282,0.104,0.015836549169952394,0.012740797213004081,0.023718848646998237,0.896
8,false_positive_0p020,Ecobee_Thermostat,0.0007774278625536144,0.386,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.614
8,false_positive_0p020,Philips_B120N10_Baby_Monitor,0.011251675622784191,0.114,0.011973108093406433,0.01,0.013985601628028964,0.886
8,false_positive_0p020,Provision_PT_737E_Security_Camera,0.013142907562550378,0.128,0.013142907562550378,0.005165521025072088,0.015352026221584282,0.872
8,false_positive_0p020,Provision_PT_838_Security_Camera,0.0039119410579585324,0.09,0.004162766037009365,0.0030509388445493866,0.009632587288454567,0.91
8,false_positive_0p020,SimpleHome_XCS7_1002_WHT_Security_Camera,0.02299316489133851,0.086,0.02030576490413591,0.007512494257056929,0.0252396485841266,0.914
8,false_positive_0p020,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.218,0.0010282855942978896,0.0005190713408839703,0.029482041553056,0.782
8,false_positive_0p020,Samsung_SNH_1011_N_Webcam,0.028580031554293065,0.102,0.022289683600944528,0.011606788033885233,0.03137236462933982,0.898
9,false_positive_0p001,Danmini_Doorbell,0.00020435325068186532,0.368,0.0003060656568188345,0.00020435325068186532,0.0005190713408839703,0.632
9,false_positive_0p001,Ennio_Doorbell,0.0005190713408839703,0.24,0.0006451950121482159,0.000262023564680056,0.0011643757492860373,0.76
9,false_positive_0p001,Ecobee_Thermostat,0.0007774278625536144,0.436,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.5640000000000001
9,false_positive_0p001,Philips_B120N10_Baby_Monitor,0.0001,0.088,0.0009367618628394448,0.0001,0.0012011244339814311,0.912
9,false_positive_0p001,Provision_PT_737E_Security_Camera,0.0001644059762524425,0.262,0.00032568990749704533,0.0001644059762524425,0.0005697857731163399,0.738
9,false_positive_0p001,Provision_PT_838_Security_Camera,0.0015400924857617558,0.048,0.0012011244339814311,0.00015449979243554535,0.001914303317860402,0.952
9,false_positive_0p001,SimpleHome_XCS7_1002_WHT_Security_Camera,0.00032568990749704533,0.112,0.0007536422741614974,0.00021745592760409819,0.0021046510339068633,0.888
9,false_positive_0p001,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.412,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.5880000000000001
9,false_positive_0p001,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.094,0.0033490224008742397,0.00028762385363382593,0.004162766037009365,0.906
9,false_positive_0p0025,Danmini_Doorbell,0.00020435325068186532,0.416,0.0003060656568188345,0.00020435325068186532,0.000606319172389986,0.5840000000000001
9,false_positive_0p0025,Ennio_Doorbell,0.00604394081474681,0.12,0.005679766774033137,0.004422897012137429,0.007059833406580807,0.88
9,false_positive_0p0025,Ecobee_Thermostat,0.0007774278625536144,0.396,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.604
9,false_positive_0p0025,Philips_B120N10_Baby_Monitor,0.0009367618628394448,0.078,0.0009968249545734852,0.0006865634844764341,0.0012030198591966737,0.922
9,false_positive_0p0025,Provision_PT_737E_Security_Camera,0.0012390329382863192,0.104,0.0013184769805621352,0.000904060083144358,0.0019778365440230507,0.896
9,false_positive_0p0025,Provision_PT_838_Security_Camera,0.0016388397980945052,0.074,0.0017439185689487981,0.0012390329382863192,0.0024545368255752074,0.926
9,false_positive_0p0025,SimpleHome_XCS7_1002_WHT_Security_Camera,0.002167654951556903,0.118,0.0023794396938173435,0.001633902432477868,0.0032465582724578485,0.882
9,false_positive_0p0025,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.428,0.0007774278625536144,0.0005190713408839703,0.0013295577558221062,0.5720000000000001
9,false_positive_0p0025,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.126,0.003563754284891536,0.0026943505692708287,0.004569477599477056,0.874
9,false_positive_0p005,Danmini_Doorbell,0.00020435325068186532,0.216,0.0005190713408839703,0.00020435325068186532,0.004721132591172528,0.784
9,false_positive_0p005,Ennio_Doorbell,0.005505992973070277,0.092,0.006234692705152413,0.004569477599477056,0.013557708855254222,0.908
9,false_positive_0p005,Ecobee_Thermostat,0.0007774278625536144,0.394,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.606
9,false_positive_0p005,Philips_B120N10_Baby_Monitor,0.009936599900604321,0.062,0.007749594937741685,0.002098120496242969,0.01057371263440564,0.938
9,false_positive_0p005,Provision_PT_737E_Security_Camera,0.0016905629699686757,0.046,0.0022360679774997894,0.0010607391584543395,0.004294146458362655,0.954
9,false_positive_0p005,Provision_PT_838_Security_Camera,0.003454720383954872,0.13,0.003454720383954872,0.0024545368255752074,0.004294146458362655,0.87
9,false_positive_0p005,SimpleHome_XCS7_1002_WHT_Security_Camera,0.002306640176476789,0.092,0.002306640176476789,0.0015400924857617558,0.0033490224008742397,0.908
9,false_positive_0p005,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.37,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.63
9,false_positive_0p005,Samsung_SNH_1011_N_Webcam,0.003454720383954872,0.106,0.0037922543007677272,0.0026943505692708287,0.010907427959462626,0.894
9,false_positive_0p010,Danmini_Doorbell,0.005174232657970618,0.122,0.004862462362330365,0.0033490224008742397,0.006234692705152413,0.878
9,false_positive_0p010,Ennio_Doorbell,0.013557708855254222,0.112,0.013985601628028964,0.01,0.01738381548272245,0.888
9,false_positive_0p010,Ecobee_Thermostat,0.0007774278625536144,0.392,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.608
9,false_positive_0p010,Philips_B120N10_Baby_Monitor,0.01057371263440564,0.152,0.01057371263440564,0.00933787601371104,0.012350989524223123,0.848
9,false_positive_0p010,Provision_PT_737E_Security_Camera,0.004035405230562632,0.066,0.00422845624768601,0.001974720351693796,0.00684383614225036,0.9339999999999999
9,false_positive_0p010,Provision_PT_838_Security_Camera,0.003454720383954872,0.104,0.0037342418444222514,0.002779386554939285,0.004862462362330365,0.896
9,false_positive_0p010,SimpleHome_XCS7_1002_WHT_Security_Camera,0.0023794396938173435,0.068,0.002912350500504488,0.0018557347573939303,0.008246481766840761,0.9319999999999999
9,false_positive_0p010,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.404,0.0007774278625536144,0.0005190713408839703,0.0015400924857617558,0.596
9,false_positive_0p010,Samsung_SNH_1011_N_Webcam,0.013142907562550378,0.098,0.012545893368613602,0.00850674771490929,0.015836549169952394,0.902
9,false_positive_0p020,Danmini_Doorbell,0.004569477599477056,0.118,0.004862462362330365,0.0037922543007677272,0.006234692705152413,0.882
9,false_positive_0p020,Ennio_Doorbell,0.015352026221584282,0.078,0.016851953557426417,0.012740797213004081,0.0252396485841266,0.922
9,false_positive_0p020,Ecobee_Thermostat,0.0007774278625536144,0.378,0.0011643757492860373,0.0007774278625536144,0.002306640176476789,0.622
9,false_positive_0p020,Philips_B120N10_Baby_Monitor,0.011251675622784191,0.106,0.011606788033885233,0.009936599900604321,0.013985601628028964,0.894
9,false_positive_0p020,Provision_PT_737E_Security_Camera,0.014426999059072134,0.114,0.013985601628028964,0.004162766037009365,0.01633636407288775,0.886
9,false_positive_0p020,Provision_PT_838_Security_Camera,0.004162766037009365,0.072,0.004569477599477056,0.0030509388445493866,0.009632587288454567,0.928
9,false_positive_0p020,SimpleHome_XCS7_1002_WHT_Security_Camera,0.02299316489133851,0.098,0.020946632040383325,0.007512494257056929,0.0252396485841266,0.902
9,false_positive_0p020,SimpleHome_XCS7_1003_WHT_Security_Camera,0.0005190713408839703,0.284,0.0010282855942978896,0.0005190713408839703,0.0252396485841266,0.716
9,false_positive_0p020,Samsung_SNH_1011_N_Webcam,0.028580031554293065,0.11,0.02030576490413591,0.011973108093406433,0.03137236462933982,0.89
